,Layer,Cluster,Task,Image,Similarity
267,backbone.res4.4.conv1,3,DET vs FullGradCam,refrigerator_536947,23.27364497065785
268,backbone.res4.4.conv2,3,DET vs FullGradCam,refrigerator_536947,23.292550041320645
269,backbone.res4.4.conv3,3,DET vs FullGradCam,refrigerator_536947,19.180938207383566
270,backbone.res4.5.conv1,3,DET vs FullGradCam,refrigerator_536947,23.22922826447749
271,backbone.res4.5.conv2,3,DET vs FullGradCam,refrigerator_536947,20.953930090558657
272,backbone.res4.5.conv3,3,DET vs FullGradCam,refrigerator_536947,20.205219398675204
273,backbone.res2.0.conv1,2,DET vs FullGradCam,remote_476810,27.12185415561769
274,backbone.res2.0.conv2,2,DET vs FullGradCam,remote_476810,24.854546413856262
275,backbone.res2.0.conv3,1,DET vs FullGradCam,remote_476810,19.96365698343717
276,backbone.res2.1.conv1,2,DET vs FullGradCam,remote_476810,15.740377285317551
277,backbone.res2.1.conv2,2,DET vs FullGradCam,remote_476810,22.379328609744107
278,backbone.res2.1.conv3,2,DET vs FullGradCam,remote_476810,22.711756591045948
279,backbone.res2.2.conv1,1,DET vs FullGradCam,remote_476810,21.396714797819318
280,backbone.res2.2.conv2,1,DET vs FullGradCam,remote_476810,21.192298572114133
281,backbone.res2.2.conv3,1,DET vs FullGradCam,remote_476810,19.80905196216986
282,backbone.res3.0.conv1,1,DET vs FullGradCam,remote_476810,21.70154907823603
283,backbone.res3.0.conv2,1,DET vs FullGradCam,remote_476810,19.730484375577102
284,backbone.res3.0.conv3,2,DET vs FullGradCam,remote_476810,21.467482699761483
285,backbone.res3.1.conv1,2,DET vs FullGradCam,remote_476810,24.129042003510285
286,backbone.res3.1.conv2,2,DET vs FullGradCam,remote_476810,17.854205065707447
287,backbone.res3.1.conv3,2,DET vs FullGradCam,remote_476810,18.99348075495432
288,backbone.res3.2.conv1,1,DET vs FullGradCam,remote_476810,23.92658294656491
289,backbone.res3.2.conv2,2,DET vs FullGradCam,remote_476810,26.33670983813483
290,backbone.res3.2.conv3,2,DET vs FullGradCam,remote_476810,22.151538161420536
291,backbone.res3.3.conv1,1,DET vs FullGradCam,remote_476810,25.573214175932183
292,backbone.res3.3.conv2,2,DET vs FullGradCam,remote_476810,21.345790965854228
293,backbone.res3.3.conv3,2,DET vs FullGradCam,remote_476810,21.627013290400395
294,backbone.res4.0.conv1,1,DET vs FullGradCam,remote_476810,28.21086986302634
295,backbone.res4.0.conv2,2,DET vs FullGradCam,remote_476810,28.155489817175717
296,backbone.res4.0.conv3,2,DET vs FullGradCam,remote_476810,29.092963997217524
297,backbone.res4.1.conv1,2,DET vs FullGradCam,remote_476810,20.768596792213536
298,backbone.res4.1.conv2,1,DET vs FullGradCam,remote_476810,18.213951546737885
299,backbone.res4.1.conv3,2,DET vs FullGradCam,remote_476810,33.72519087002124
300,backbone.res4.2.conv1,2,DET vs FullGradCam,remote_476810,23.780118032104575
301,backbone.res4.2.conv2,3,DET vs FullGradCam,remote_476810,15.585964190392545
302,backbone.res4.2.conv3,2,DET vs FullGradCam,remote_476810,19.307906882091004
303,backbone.res4.3.conv1,2,DET vs FullGradCam,remote_476810,22.021484444453023
304,backbone.res4.3.conv2,3,DET vs FullGradCam,remote_476810,19.768562595702047
305,backbone.res4.3.conv3,3,DET vs FullGradCam,remote_476810,94.22315185015091
306,backbone.res4.4.conv1,3,DET vs FullGradCam,remote_476810,17.886780315342342
307,backbone.res4.4.conv2,3,DET vs FullGradCam,remote_476810,24.22851480505602
308,backbone.res4.4.conv3,3,DET vs FullGradCam,remote_476810,31.145780664811095
309,backbone.res4.5.conv1,3,DET vs FullGradCam,remote_476810,22.3048281754066
310,backbone.res4.5.conv2,3,DET vs FullGradCam,remote_476810,24.22073111892056
311,backbone.res4.5.conv3,3,DET vs FullGradCam,remote_476810,23.951887111390263
312,backbone.res2.0.conv1,2,DET vs FullGradCam,cow_545958,135.1915888664575
313,backbone.res2.0.conv2,2,DET vs FullGradCam,cow_545958,139.2868072006858
314,backbone.res2.0.conv3,1,DET vs FullGradCam,cow_545958,136.27338903367712
315,backbone.res2.1.conv1,2,DET vs FullGradCam,cow_545958,137.0574257948295
316,backbone.res2.1.conv2,2,DET vs FullGradCam,cow_545958,129.9251340914226
317,backbone.res2.1.conv3,2,DET vs FullGradCam,cow_545958,127.07366570999645
318,backbone.res2.2.conv1,1,DET vs FullGradCam,cow_545958,128.42649784784015
319,backbone.res2.2.conv2,1,DET vs FullGradCam,cow_545958,133.78162849740787
320,backbone.res2.2.conv3,1,DET vs FullGradCam,cow_545958,128.87319765230492
